time,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,precipitation_sum,precipitation_sum_lower,precipitation_sum_upper,soil_moisture_0_7cm_mean,soil_moisture_0_7cm_mean_lower,soil_moisture_0_7cm_mean_upper,soil_temperature_0_7cm_mean,soil_temperature_0_7cm_mean_lower,soil_temperature_0_7cm_mean_upper
2025-03-01,25.53042704938974,24.952618848071193,26.108235250708287,284.3527451213269,188.08580743105819,380.6196828115956,0.4268403105880236,0.40210944764111634,0.4515711735349308,26.80069688512919,25.24051718319624,28.360876587062144
2025-04-01,25.632622853563003,25.054745993299505,26.2104997138265,244.30785321761968,147.95810293399802,340.65760350124134,0.4330921996548007,0.4083613221334435,0.45782307717615794,26.955695214562283,25.38961100114095,28.521779427983617
2025-05-01,25.865347972337247,25.287370861398056,26.443325083276438,161.2755949911545,64.8431032303495,257.7080867519595,0.4141114597188199,0.3893805820933689,0.4388423373442709,26.830704414354305,25.263261263635357,28.398147565073252
2025-06-01,25.581014759501834,25.002946473413626,26.15908304559004,124.37971185856978,27.864549553990102,220.89487416314944,0.41345327562508727,0.3887223979988928,0.43818415325128174,26.4970589402034,24.926741930799693,28.067375949607104
2025-07-01,26.129213309278004,25.551062109422656,26.707364509133352,62.112244814758924,-34.48551728230403,158.7100069118219,0.35181442281023234,0.32708354518403254,0.37654530043643214,27.20411268279717,25.633375240912866,28.774850124681475
2025-08-01,25.708844228080324,25.130617398077778,26.28707105808287,123.39181427844828,26.71152295885048,220.07210559804608,0.3864950395924429,0.3617641619662431,0.4112259172186427,26.89947151586993,25.327211992008827,28.471731039731033
2025-09-01,26.136525211289356,25.558229035348532,26.71482138723018,147.54696201311322,50.784211860361424,244.309712165865,0.3809754822476191,0.35624460462142027,0.405706359873818,27.91702995556423,26.344666655065495,29.489393256062968
2025-10-01,26.269390792064545,25.69103060979354,26.84775097433555,218.46711834720327,121.62197957087892,315.3122571235276,0.3835724421521157,0.3588415645260522,0.40830331977817924,27.585515742445164,26.012271297073937,29.15876018781639
2025-11-01,25.931862855580853,25.35344315356852,26.510282557593186,288.0011767233749,191.07371935400985,384.9286340927399,0.3972427117253514,0.37251183411823385,0.421973589332469,27.62595595997148,26.052711402017252,29.19920051792571
2025-12-01,25.463888716646505,24.885413233408322,26.042364199884688,290.8694846016374,193.8597787733135,387.8791904299613,0.4191734002312388,0.39444252269852964,0.4439042777639479,27.116798352971614,25.542997180526957,28.69059952541627
2026-01-01,24.752183540405557,24.17354617822276,25.330820902588354,265.7632091245058,168.58702372452586,362.93939452448575,0.46242507446092046,0.43762077922915693,0.487229369692684,25.809704854283353,24.197086761753972,27.422322946812734
2026-02-01,24.735907718987157,24.157168060618964,25.31464737735535,313.23950841113117,215.9779067485117,410.5011100737506,0.47287206163170525,0.44805977712571493,0.4976843461376956,25.937089775091483,24.312612143831,27.561567406351966
2026-03-01,25.101779319818533,24.522937540426835,25.68062109921023,279.9464016175409,182.60023887426888,377.29256436081295,0.46525095204239353,0.440436633708618,0.49006527037616904,26.32629966780331,24.697884733717174,27.954714601889442
